郵便番号,都道府県名カナ,市区町村名カナ,町域名カナ,都道府県名,市区町村名,町域名
5800041,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,ﾐﾔｹﾋｶﾞｼ,大阪府,松原市,三宅東
5800045,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,ﾐﾔｹﾆｼ,大阪府,松原市,三宅西
5800001,ｵｵｻｶﾌ,ﾏﾂﾊﾞﾗｼ,ﾜｶﾊﾞﾔｼ,大阪府,松原市,若林
5740000,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,大東市,以下に掲載がない場合
5740046,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｱｶｲ,大阪府,大東市,赤井
5740076,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｱｹﾎﾞﾉﾁｮｳ,大阪府,大東市,曙町
5740003,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｱｹﾐﾉｻﾄﾁｮｳ,大阪府,大東市,明美の里町
5740024,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｲｽﾞﾐﾏﾁ,大阪府,大東市,泉町
5740032,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｴｲﾜﾁｮｳ,大阪府,大東市,栄和町
5740033,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｵｳｷﾞﾏﾁ,大阪府,大東市,扇町
5740042,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｵｵﾉ,大阪府,大東市,大野
5740001,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｶﾞｸｴﾝﾁｮｳ,大阪府,大東市,学園町
5740031,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｶﾜﾅｶｼﾝﾏﾁ,大阪府,大東市,川中新町
5740007,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｷﾀｸｽﾉｻﾄﾁｮｳ,大阪府,大東市,北楠の里町
5740008,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｷﾀｼﾝﾏﾁ,大阪府,大東市,北新町
5740025,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｺﾞｸﾃﾞﾝ,大阪府,大東市,御供田
5740064,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｺﾞﾘｮｳ,大阪府,大東市,御領
5740028,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｻｲﾜｲﾁｮｳ,大阪府,大東市,幸町
5740077,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｻﾝｶﾞ,大阪府,大東市,三箇
5740035,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｻﾝﾖｳﾁｮｳ,大阪府,大東市,三洋町
5740053,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝｱｻﾋﾏﾁ,大阪府,大東市,新田旭町
5740051,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝｻｶｲﾏﾁ,大阪府,大東市,新田境町
5740056,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝﾅｶﾏﾁ,大阪府,大東市,新田中町
5740057,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝﾆｼﾏﾁ,大阪府,大東市,新田西町
5740052,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝｷﾀﾏﾁ,大阪府,大東市,新田北町
5740054,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝﾋｶﾞｼﾎﾝﾏﾁ,大阪府,大東市,新田東本町
5740055,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾃﾞﾝﾎﾝﾏﾁ,大阪府,大東市,新田本町
5740037,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｼﾝﾏﾁ,大阪府,大東市,新町
5740036,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｽｴﾋﾛﾁｮｳ,大阪府,大東市,末広町
5740026,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ｽﾐﾉﾄﾞｳ,大阪府,大東市,住道
5740061,ｵｵｻｶﾌ,ﾀﾞｲﾄｳｼ,ﾀﾞｲﾄｳﾁｮｳ,大阪府,大東市,大東町
5941127,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｵﾉﾀﾞﾁｮｳ,大阪府,和泉市,小野田町
5940012,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｵﾉﾁｮｳ,大阪府,和泉市,小野町
5941117,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｶｼﾞﾔﾁｮｳ,大阪府,和泉市,鍛治屋町
5940002,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｶﾐﾁｮｳ,大阪府,和泉市,上町
5941151,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｶﾗｸﾆﾁｮｳ,大阪府,和泉市,唐国町
5940065,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｶﾝﾉﾝｼﾞﾁｮｳ,大阪府,和泉市,観音寺町
5941122,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｷﾀﾀﾞﾅｶﾁｮｳ,大阪府,和泉市,北田中町
5941126,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｸｷﾁｮｳ,大阪府,和泉市,九鬼町
5940081,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｸｽﾞﾉﾊﾁｮｳ,大阪府,和泉市,葛の葉町
5941113,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｸﾛｲｼﾁｮｳ,大阪府,和泉市,黒石町
5940022,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｸﾛﾄﾞﾘﾁｮｳ,大阪府,和泉市,黒鳥町
5940066,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｸﾜﾊﾞﾗﾁｮｳ,大阪府,和泉市,桑原町
5941111,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｺｳﾐｮｳﾀﾞｲ,大阪府,和泉市,光明台
5941114,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｺｸﾌﾞﾁｮｳ,大阪府,和泉市,国分町
5940005,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｻｲﾜｲ,大阪府,和泉市,幸
5940052,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｻｶﾓﾄﾁｮｳ,大阪府,和泉市,阪本町
5940021,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｻﾝｿｳﾁｮｳ,大阪府,和泉市,山荘町
5941121,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｼﾓﾉﾐﾔﾁｮｳ,大阪府,和泉市,下宮町
5941125,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ｾﾞﾝｼｮｳﾁｮｳ,大阪府,和泉市,善正町
5940003,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾀｲﾁｮｳ,大阪府,和泉市,太町
5941132,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾁﾁｵﾆﾁｮｳ,大阪府,和泉市,父鬼町
5941135,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾂﾎﾞｲﾁｮｳ,大阪府,和泉市,坪井町
5940013,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾂﾙﾔﾏﾀﾞｲ,大阪府,和泉市,鶴山台
5941144,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾃｸﾉｽﾃｰｼﾞ,大阪府,和泉市,テクノステージ
5940064,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾃﾗｶﾄﾞﾁｮｳ,大阪府,和泉市,寺門町
5940062,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾃﾗﾀﾞﾁｮｳ,大阪府,和泉市,寺田町
5940082,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾄﾐｱｷﾁｮｳ,大阪府,和泉市,富秋町
5941124,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾅﾒﾘﾁｮｳ,大阪府,和泉市,南面利町
5941116,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾉｳｹﾁｮｳ,大阪府,和泉市,納花町
5941105,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾉｿﾞﾐﾉ,大阪府,和泉市,のぞみ野
5940023,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾊｶﾀﾁｮｳ,大阪府,和泉市,伯太町
5941106,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾊﾂｶﾞﾉ,大阪府,和泉市,はつが野
5941133,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾊﾙｷｶﾞﾜﾁｮｳ,大阪府,和泉市,春木川町
5941141,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾊﾙｷﾁｮｳ,大阪府,和泉市,春木町
5940075,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾊﾝﾜﾁｮｳ,大阪府,和泉市,繁和町
5940051,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾋｶﾞｼｻｶﾓﾄﾁｮｳ,大阪府,和泉市,東阪本町
5940076,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾋｺﾁｮｳ,大阪府,和泉市,肥子町
5941142,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾋｻｲﾁｮｳ,大阪府,和泉市,久井町
5941115,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾋﾗｲﾁｮｳ,大阪府,和泉市,平井町
5941123,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾌｸｾﾞﾁｮｳ,大阪府,和泉市,福瀬町
5940031,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾌｾﾔﾁｮｳ,大阪府,和泉市,伏屋町
5940071,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾌﾁｭｳﾁｮｳ,大阪府,和泉市,府中町
5941136,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾌﾞﾂﾅﾐﾁｮｳ,大阪府,和泉市,仏並町
5940001,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾏｲﾁｮｳ,大阪府,和泉市,舞町
5941131,ｵｵｻｶﾌ,ｲｽﾞﾐｼ,ﾏｷｵｻﾝﾁｮｳ,大阪府,和泉市,槇尾山町
5820000,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,柏原市,以下に掲載がない場合
5820014,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｱｵﾀﾆ,大阪府,柏原市,青谷
5820026,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｱｻﾋｶﾞｵｶ,大阪府,柏原市,旭ケ丘
5820016,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｱﾝﾄﾞｳﾁｮｳ,大阪府,柏原市,安堂町
5820029,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｲｼｶﾜﾁｮｳ,大阪府,柏原市,石川町
5820002,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｲﾏﾏﾁ,大阪府,柏原市,今町
5820027,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｴﾝﾐｮｳﾁｮｳ,大阪府,柏原市,円明町
5820018,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｵｵｶﾞﾀ,大阪府,柏原市,大県
5820020,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｶﾀﾔﾏﾁｮｳ,大阪府,柏原市,片山町
5820007,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｶﾐｲﾁ,大阪府,柏原市,上市
5820012,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｶﾘﾝﾄﾞｵﾊﾞﾀ,大阪府,柏原市,雁多尾畑
5820004,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｶﾜﾊﾗﾁｮｳ,大阪府,柏原市,河原町
5820006,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｷﾖｽ,大阪府,柏原市,清州
5820022,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｺｸﾌﾞｲﾁﾊﾞ,大阪府,柏原市,国分市場
5820023,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｺｸﾌﾞﾋｶﾞﾝｼﾞｮｳﾁｮｳ,大阪府,柏原市,国分東条町
5820021,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｺｸﾌﾞﾎﾝﾏﾁ,大阪府,柏原市,国分本町
5820025,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ｺｸﾌﾞﾆｼ,大阪府,柏原市,国分西
5820009,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾀｲｼｮｳ,大阪府,柏原市,大正
5820017,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾀｲﾍｲｼﾞ,大阪府,柏原市,太平寺
5820015,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾀｶｲﾀﾞ,大阪府,柏原市,高井田
5820024,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾀﾅﾍﾞ,大阪府,柏原市,田辺
5820028,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾀﾏﾃﾁｮｳ,大阪府,柏原市,玉手町
5820013,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾄｳｹﾞ,大阪府,柏原市,峠
5820003,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾄﾞｳｼﾞﾏﾁｮｳ,大阪府,柏原市,堂島町
5820019,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾋﾗﾉ,大阪府,柏原市,平野
5820008,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾌﾙﾏﾁ,大阪府,柏原市,古町
5820005,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾎｳｾﾞﾝｼﾞ,大阪府,柏原市,法善寺
5820001,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾎﾝｺﾞｳ,大阪府,柏原市,本郷
5820011,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾎﾝﾄﾞｳ,大阪府,柏原市,本堂
5820010,ｵｵｻｶﾌ,ｶｼﾜﾗｼ,ﾔﾏﾉｲﾁｮｳ,大阪府,柏原市,山ノ井町
5830000,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,羽曳野市,以下に掲載がない場合
5830842,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｱｽｶ,大阪府,羽曳野市,飛鳥
5830876,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｲｶﾞ,大阪府,羽曳野市,伊賀
5830851,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｳｽｲ,大阪府,羽曳野市,碓井
5830886,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｴｶﾞﾉｼｮｳ,大阪府,羽曳野市,恵我之荘
5830847,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｵｸﾞﾛ,大阪府,羽曳野市,大黒
5830868,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｶﾞｸｴﾝﾏｴ,大阪府,羽曳野市,学園前
5830875,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｶｼﾔﾏ,大阪府,羽曳野市,樫山
5830854,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｶﾙｻﾄ,大阪府,羽曳野市,軽里
5830867,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｶﾜﾊﾗｼﾞｮｳ,大阪府,羽曳野市,河原城
5830848,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｶﾜﾑｶｲ,大阪府,羽曳野市,川向
5830863,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｸﾗﾉｳﾁ,大阪府,羽曳野市,蔵之内
5830874,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｺｵｽﾞ,大阪府,羽曳野市,郡戸
5830841,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｺﾏｶﾞﾀﾆ,大阪府,羽曳野市,駒ケ谷
5830857,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｺﾝﾀﾞ,大阪府,羽曳野市,誉田
5830853,ｵｵｻｶﾌ,ﾊﾋﾞｷﾉｼ,ｻｶｴﾏﾁ,大阪府,羽曳野市,栄町
5710043,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｸﾜｻﾞｲｼﾝﾏﾁ,大阪府,門真市,桑才新町
5710066,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｺｳﾌｸﾁｮｳ,大阪府,門真市,幸福町
5710032,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｺﾄﾌﾞｷﾁｮｳ,大阪府,門真市,寿町
5710047,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｻｶｴﾏﾁ,大阪府,門真市,栄町
5710027,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｻﾂｷﾀﾞﾁｮｳ,大阪府,門真市,五月田町
5710036,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｻﾝﾊﾞﾝ,大阪府,門真市,三番
5710004,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾓｼﾏｶﾞｼﾗ,大阪府,門真市,下島頭
5710075,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾓｼﾏﾁｮｳ,大阪府,門真市,下島町
5710003,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾓﾏﾌﾞｼ,大阪府,門真市,下馬伏
5710058,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼｮｳｼﾞﾁｮｳ,大阪府,門真市,小路町
5710063,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾞｮｳｼｮｳｼﾞﾁｮｳ,大阪府,門真市,常称寺町
5710072,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾛｶﾞｷﾁｮｳ,大阪府,門真市,城垣町
5710048,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｼﾝﾊﾞｼﾁｮｳ,大阪府,門真市,新橋町
5710030,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｽｴﾋﾛﾁｮｳ,大阪府,門真市,末広町
5710001,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｽﾓﾄ,大阪府,門真市,巣本
5710001,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｽﾓﾄﾁｮｳ,大阪府,門真市,巣本町
5710013,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｾﾝｺﾞｸﾋｶﾞｼﾏﾁ,大阪府,門真市,千石東町
5710014,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ｾﾝｺﾞｸﾆｼﾏﾁ,大阪府,門真市,千石西町
5710052,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾂｷﾃﾞﾁｮｳ,大阪府,門真市,月出町
5710059,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾄﾞｳﾔﾏﾁｮｳ,大阪府,門真市,堂山町
5710078,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾄｷﾜﾁｮｳ,大阪府,門真市,常盤町
5710045,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾄﾉｼﾏﾁｮｳ,大阪府,門真市,殿島町
5710055,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾅｶﾏﾁ,大阪府,門真市,中町
5710024,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾉｸﾞﾁ,大阪府,門真市,野口
5710079,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾉｻﾞﾄﾁｮｳ,大阪府,門真市,野里町
5710054,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾊﾏﾏﾁ,大阪府,門真市,浜町
5710039,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾊﾔﾐﾁｮｳ,大阪府,門真市,速見町
5710037,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾋｴｼﾞﾏ,大阪府,門真市,ひえ島
5710008,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾋｶﾞｼｴﾊﾞﾀﾁｮｳ,大阪府,門真市,東江端町
5710034,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾋｶﾞｼﾀﾞﾁｮｳ,大阪府,門真市,東田町
5710042,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾌｶﾀﾞﾁｮｳ,大阪府,門真市,深田町
5710021,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾌﾅﾀﾞﾁｮｳ,大阪府,門真市,舟田町
5710031,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾌﾙｶﾜﾁｮｳ,大阪府,門真市,古川町
5710046,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾎﾝﾏﾁ,大阪府,門真市,本町
5710044,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾏﾂｵﾁｮｳ,大阪府,門真市,松生町
5710056,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾏﾂﾊﾞﾁｮｳ,大阪府,門真市,松葉町
5710015,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾐﾂｼﾞﾏ,大阪府,門真市,三ツ島
5710064,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾐﾄﾞｳﾁｮｳ,大阪府,門真市,御堂町
5710005,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾐﾅﾐﾉｸﾞﾁﾁｮｳ,大阪府,門真市,南野口町
5710062,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾐﾔﾉﾁｮｳ,大阪府,門真市,宮野町
5710074,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾐﾔﾏｴﾁｮｳ,大阪府,門真市,宮前町
5710051,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾑｺｳｼﾞﾏﾁｮｳ,大阪府,門真市,向島町
5710057,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾓﾄﾏﾁ,大阪府,門真市,元町
5710038,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾔﾅｷﾞﾀﾞﾁｮｳ,大阪府,門真市,柳田町
5710041,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾔﾅｷﾞﾏﾁ,大阪府,門真市,柳町
5710023,ｵｵｻｶﾌ,ｶﾄﾞﾏｼ,ﾖｺﾁ,大阪府,門真市,横地
5920002,ｵｵｻｶﾌ,ﾀｶｲｼｼ,ﾊｺﾞﾛﾓ,大阪府,高石市,羽衣
5920002,ｵｵｻｶﾌ,ﾀｶｲｼｼ,ﾊｺﾞﾛﾓｺｳｴﾝﾁｮｳ,大阪府,高石市,羽衣公園丁
5920003,ｵｵｻｶﾌ,ﾀｶｲｼｼ,ﾋｶﾞｼﾊｺﾞﾛﾓ,大阪府,高石市,東羽衣
5950081,ｵｵｻｶﾌ,ﾀｶｲｼｼ,ﾐﾅﾐﾀｶｻｺﾞ,大阪府,高石市,南高砂
5830000,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｲｶﾆｹｲｻｲｶﾞﾅｲﾊﾞｱｲ,大阪府,藤井寺市,以下に掲載がない場合
5830015,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｱｵﾔﾏ,大阪府,藤井寺市,青山
5830004,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｳﾒｶﾞｴﾝﾁｮｳ,大阪府,藤井寺市,梅が園町
5830036,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｴﾐｻｶ,大阪府,藤井寺市,恵美坂
5830008,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｵｵｲ,大阪府,藤井寺市,大井
5830027,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｵｶ,大阪府,藤井寺市,岡
5830026,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｶｽｶﾞｵｶ,大阪府,藤井寺市,春日丘
5830025,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｶｽｶﾞｵｶｺｳﾀﾞﾝ,大阪府,藤井寺市,春日丘公団
5830001,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｶﾜｷﾀ,大阪府,藤井寺市,川北
5830035,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｷﾀｵｶ,大阪府,藤井寺市,北岡
5830006,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺｳ,大阪府,藤井寺市,国府
5830013,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺﾑﾛ,大阪府,藤井寺市,古室
5830033,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺﾔﾏ,大阪府,藤井寺市,小山
5830031,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺﾔﾏｼﾝﾏﾁ,大阪府,藤井寺市,小山新町
5830034,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺﾔﾏﾌｼﾞﾉｻﾄﾁｮｳ,大阪府,藤井寺市,小山藤の里町
5830032,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｺﾔﾏﾌｼﾞﾐﾁｮｳ,大阪府,藤井寺市,小山藤美町
5830023,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｻｸﾗﾁｮｳ,大阪府,藤井寺市,さくら町
5830011,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｻﾜﾀﾞ,大阪府,藤井寺市,沢田
5830005,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ｿｳｼｬ,大阪府,藤井寺市,惣社
5830037,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾂﾄﾞｳ,大阪府,藤井寺市,津堂
5830012,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾄﾞｳﾐｮｳｼﾞ,大阪府,藤井寺市,道明寺
5830009,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾆｼｵｵｲ,大阪府,藤井寺市,西大井
5830018,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾆｼｺﾑﾛ,大阪府,藤井寺市,西古室
5830014,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾉﾅｶ,大阪府,藤井寺市,野中
5830007,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾊﾔｼ,大阪府,藤井寺市,林
5830022,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾋｶﾞｼﾌｼﾞｲﾃﾞﾗﾁｮｳ,大阪府,藤井寺市,東藤井寺町
5830024,ｵｵｻｶﾌ,ﾌｼﾞｲﾃﾞﾗｼ,ﾌｼﾞｲﾃﾞﾗ,大阪府,藤井寺市,藤井寺
